date,symbol,open,close,volume
2016-03-28,BTC,426.55,424.23,68522800.0
2016-03-29,BTC,424.3,416.52,75411504.0
2016-03-30,BTC,416.83,414.82,66034100.0
2016-03-31,BTC,415.26,416.73,60215200.0
2016-04-01,BTC,416.76,417.96,51235700.0
2016-04-02,BTC,418.42,420.87,45681200.0
2016-04-03,BTC,421.17,420.9,38053700.0
2016-04-04,BTC,421.3,421.44,50634300.0
2016-04-05,BTC,421.02,424.03,60718000.0
2016-04-06,BTC,424.28,423.41,59091000.0
2016-04-07,BTC,423.62,422.74,57858600.0
2016-04-08,BTC,422.91,420.35,63454700.0
2016-04-09,BTC,420.81,419.41,49792700.0
2016-04-10,BTC,419.59,421.56,73478600.0
2016-04-11,BTC,421.87,422.48,50747500.0
2016-04-12,BTC,422.84,425.19,70728800.0
2016-04-13,BTC,425.63,423.73,69060400.0
2016-04-14,BTC,423.93,424.28,45281000.0
2016-04-15,BTC,424.43,429.71,54801500.0
2016-04-16,BTC,429.58,430.57,39392800.0
2016-04-17,BTC,430.64,427.4,52125900.0
2016-04-18,BTC,427.61,428.59,55670900.0
2016-04-19,BTC,428.7,435.51,52810500.0
2016-04-20,BTC,435.32,441.39,72890096.0
2016-04-21,BTC,441.42,449.42,68204704.0
2016-04-22,BTC,449.69,445.74,58804400.0
2016-04-23,BTC,445.86,450.28,50485400.0
2016-04-24,BTC,450.56,458.55,68198400.0
2016-04-25,BTC,459.12,461.43,87091800.0
2016-04-26,BTC,461.65,466.09,78971904.0
2016-04-27,BTC,466.26,444.69,93564896.0
2016-04-28,BTC,445.04,449.01,74064704.0
2016-04-29,BTC,449.41,455.1,49258500.0
2016-04-30,BTC,455.18,448.32,69322600.0
2016-05-01,BTC,448.48,451.88,40660100.0
2016-05-02,BTC,451.93,444.67,92127000.0
2016-05-03,BTC,444.73,450.3,59366400.0
2016-05-04,BTC,450.18,446.72,50407300.0
2016-05-05,BTC,446.71,447.98,50440800.0
2016-05-06,BTC,447.94,459.6,72796800.0
2016-05-07,BTC,459.64,458.54,38364500.0
2016-05-08,BTC,458.43,458.55,40315000.0
2016-05-09,BTC,458.21,460.48,55493100.0
2016-05-10,BTC,460.52,450.89,58956100.0
2016-05-11,BTC,450.86,452.73,50605200.0
2016-05-12,BTC,452.45,454.77,59849300.0
2016-05-13,BTC,454.85,455.67,60845000.0
2016-05-14,BTC,455.82,455.67,37209000.0
2016-05-15,BTC,455.76,457.57,28514000.0
2016-05-16,BTC,457.59,454.16,59171500.0
2016-05-17,BTC,454.01,453.78,64100300.0
2016-05-18,BTC,453.69,454.62,86850096.0
2016-05-19,BTC,454.52,438.71,96027400.0
2016-05-20,BTC,437.79,442.68,81987904.0
2016-05-21,BTC,442.97,443.19,42762300.0
2016-05-22,BTC,443.22,439.32,39657600.0
2016-05-23,BTC,439.35,444.15,50582500.0
2016-05-24,BTC,444.29,445.98,65783100.0
2016-05-25,BTC,446.06,449.6,65231000.0
2016-05-26,BTC,449.67,453.38,65203800.0
2016-05-27,BTC,453.52,473.46,164780992.0
2016-05-28,BTC,473.03,530.04,181199008.0
2016-05-29,BTC,527.48,526.23,148736992.0
2016-05-30,BTC,528.47,533.86,87958704.0
2016-05-31,BTC,534.19,531.39,138450000.0
2016-06-01,BTC,531.11,536.92,86061800.0
2016-06-02,BTC,536.52,537.97,60378200.0
2016-06-03,BTC,537.68,569.19,122020000.0
2016-06-04,BTC,569.71,572.73,94925296.0
2016-06-05,BTC,573.31,574.98,68874096.0
2016-06-06,BTC,574.6,585.54,72138896.0
2016-06-07,BTC,585.45,576.6,107770000.0
2016-06-08,BTC,577.17,581.65,80265800.0
2016-06-09,BTC,582.2,574.63,71301000.0
2016-06-10,BTC,575.84,577.47,66991900.0
2016-06-11,BTC,578.67,606.73,82357000.0
2016-06-12,BTC,609.68,672.78,277084992.0
2016-06-13,BTC,671.65,704.38,243295008.0
2016-06-14,BTC,704.5,685.56,186694000.0
2016-06-15,BTC,685.68,694.47,99223800.0
2016-06-16,BTC,696.52,766.31,271633984.0
2016-06-17,BTC,768.49,748.91,363320992.0
2016-06-18,BTC,748.76,756.23,252718000.0
2016-06-19,BTC,756.69,763.78,136184992.0
2016-06-20,BTC,763.93,737.23,174511008.0
2016-06-21,BTC,735.88,666.65,309944000.0
2016-06-22,BTC,665.91,596.12,266392992.0
2016-06-23,BTC,597.44,623.98,253462000.0
2016-06-24,BTC,625.58,665.3,224316992.0
2016-06-25,BTC,665.28,665.12,126656000.0
2016-06-26,BTC,665.93,629.37,109225000.0
2016-06-27,BTC,629.35,655.28,122134000.0
2016-06-28,BTC,658.1,647.0,138384992.0
2016-06-29,BTC,644.12,639.89,142456000.0
2016-06-30,BTC,640.59,673.34,138980000.0
2016-07-01,BTC,672.52,676.3,134431008.0
2016-07-02,BTC,676.73,703.7,112354000.0
2016-07-03,BTC,704.97,658.66,129512000.0
2016-07-04,BTC,658.8,683.66,92008400.0
2016-07-05,BTC,683.21,670.63,130476000.0
2016-07-06,BTC,670.42,677.33,134960992.0
2016-07-07,BTC,678.09,640.56,258091008.0
2016-07-08,BTC,640.69,666.52,141970000.0
2016-07-09,BTC,666.38,650.96,180536000.0
2016-07-10,BTC,650.6,649.36,102532000.0
2016-07-11,BTC,648.48,647.66,107910000.0
2016-07-12,BTC,648.28,664.55,138172992.0
2016-07-13,BTC,664.8,654.47,131449000.0
2016-07-14,BTC,652.92,658.08,98511400.0
2016-07-15,BTC,659.17,663.26,81673104.0
2016-07-16,BTC,663.78,660.77,50330200.0
2016-07-17,BTC,661.99,679.46,74407904.0
2016-07-18,BTC,679.81,673.11,69465000.0
2016-07-19,BTC,672.74,672.86,61203300.0
2016-07-20,BTC,672.81,665.68,94636400.0
2016-07-21,BTC,665.23,665.01,60491800.0
2016-07-22,BTC,664.92,650.62,134169000.0
2016-07-23,BTC,650.73,655.56,69532200.0
2016-07-24,BTC,655.41,661.28,118184000.0
2016-07-25,BTC,661.26,654.1,78176496.0
2016-07-26,BTC,654.23,651.78,225135008.0
2016-07-27,BTC,651.63,654.35,147460992.0
2016-07-28,BTC,654.49,655.03,86428400.0
2016-07-29,BTC,655.11,656.99,60703500.0
2016-07-30,BTC,657.01,655.05,38456100.0
2016-07-31,BTC,655.1,624.68,110818000.0
2016-08-01,BTC,624.6,606.27,121887000.0
2016-08-02,BTC,606.4,547.47,330932992.0
2016-08-03,BTC,548.66,566.35,207982000.0
2016-08-04,BTC,566.33,578.29,125292000.0
2016-08-05,BTC,578.28,575.04,66127900.0
2016-08-06,BTC,575.03,587.78,80797296.0
2016-08-07,BTC,587.77,592.69,82398400.0
2016-08-08,BTC,592.74,591.05,61194100.0
2016-08-09,BTC,591.04,587.8,92228096.0
2016-08-10,BTC,587.65,592.1,102905000.0
2016-08-11,BTC,592.12,589.12,74514400.0
2016-08-12,BTC,588.8,587.56,69218000.0
2016-08-13,BTC,587.36,585.59,43563000.0
2016-08-14,BTC,585.59,570.47,60851100.0
2016-08-15,BTC,570.49,567.24,57262300.0
2016-08-16,BTC,567.24,577.44,58405200.0
2016-08-17,BTC,577.76,573.22,54443000.0
2016-08-18,BTC,573.71,574.32,59896600.0
2016-08-19,BTC,574.34,575.63,50631600.0
2016-08-20,BTC,576.08,581.7,45301400.0
2016-08-21,BTC,581.94,581.31,38299400.0
2016-08-22,BTC,581.31,586.75,72844000.0
2016-08-23,BTC,586.77,583.41,85349200.0
2016-08-24,BTC,583.41,580.18,56328200.0
2016-08-25,BTC,580.18,577.76,136130000.0
2016-08-26,BTC,577.75,579.65,48856800.0
2016-08-27,BTC,579.45,569.95,59698300.0
2016-08-28,BTC,569.83,573.91,86301600.0
2016-08-29,BTC,574.07,574.11,110398000.0
2016-08-30,BTC,574.11,577.5,70342400.0
2016-08-31,BTC,577.59,575.47,75840896.0
2016-09-01,BTC,575.55,572.3,76923400.0
2016-09-02,BTC,572.41,575.54,79910800.0
2016-09-03,BTC,575.55,598.21,159014000.0
2016-09-04,BTC,598.59,608.63,97942896.0
2016-09-05,BTC,608.99,606.59,82446800.0
2016-09-06,BTC,606.51,610.44,78529104.0
2016-09-07,BTC,610.57,614.54,75032400.0
2016-09-08,BTC,614.64,626.32,86713000.0
2016-09-09,BTC,626.35,622.86,64550200.0
2016-09-10,BTC,622.93,623.51,45016800.0
2016-09-11,BTC,623.42,606.72,73610800.0
2016-09-12,BTC,607.01,608.24,72812304.0
2016-09-13,BTC,608.03,609.24,86920600.0
2016-09-14,BTC,608.84,610.68,47877700.0
2016-09-15,BTC,610.59,607.16,59464600.0
2016-09-16,BTC,607.25,606.97,64963400.0
2016-09-17,BTC,607.22,605.98,37140300.0
2016-09-18,BTC,606.28,609.87,48679400.0
2016-09-19,BTC,609.87,609.23,54796400.0
2016-09-20,BTC,609.25,608.31,72710896.0
2016-09-21,BTC,603.59,597.15,82776200.0
2016-09-22,BTC,597.28,596.3,67085300.0
2016-09-23,BTC,596.2,602.84,51067000.0
2016-09-24,BTC,602.96,602.62,35359500.0
2016-09-25,BTC,602.75,600.83,33977800.0
2016-09-26,BTC,600.81,608.04,59153800.0
2016-09-27,BTC,608.02,606.17,49422400.0
2016-09-28,BTC,606.24,604.73,48722600.0
2016-09-29,BTC,605.02,605.69,55658600.0
2016-09-30,BTC,605.72,609.73,56122400.0
2016-10-01,BTC,609.93,613.98,56357000.0
2016-10-02,BTC,613.95,610.89,39249800.0
2016-10-03,BTC,610.97,612.13,46798300.0
2016-10-04,BTC,612.05,610.2,49801600.0
2016-10-05,BTC,610.22,612.51,68077504.0
2016-10-06,BTC,612.47,613.02,56812100.0
2016-10-07,BTC,612.61,617.12,64071400.0
2016-10-08,BTC,617.34,619.11,42345900.0
2016-10-09,BTC,619.17,616.75,39243400.0
2016-10-10,BTC,616.82,618.99,67481104.0
2016-10-11,BTC,619.24,641.07,103590000.0
2016-10-12,BTC,640.87,636.19,92370200.0
2016-10-13,BTC,636.03,636.79,61620700.0
2016-10-14,BTC,637.01,640.38,58144600.0
2016-10-15,BTC,640.31,638.65,39035400.0
2016-10-16,BTC,639.08,641.63,40298100.0
2016-10-17,BTC,641.82,639.19,58063600.0
2016-10-18,BTC,639.41,637.96,65546700.0
2016-10-19,BTC,638.13,630.52,69381696.0
2016-10-20,BTC,630.66,630.86,56957300.0
2016-10-21,BTC,630.83,632.83,55951000.0
2016-10-22,BTC,633.14,657.29,78556496.0
2016-10-23,BTC,657.62,657.07,54474600.0
2016-10-24,BTC,657.16,653.76,62218200.0
2016-10-25,BTC,654.0,657.59,90378800.0
2016-10-26,BTC,657.68,678.3,88877104.0
2016-10-27,BTC,678.21,688.31,96105296.0
2016-10-28,BTC,688.0,689.65,81145504.0
2016-10-29,BTC,690.29,714.48,134760992.0
2016-10-30,BTC,714.12,701.86,100665000.0
2016-10-31,BTC,702.64,700.97,97064400.0
2016-11-01,BTC,701.34,729.79,130527000.0
2016-11-02,BTC,730.07,740.83,84865200.0
2016-11-03,BTC,742.35,688.7,172808000.0
2016-11-04,BTC,689.12,703.23,99907696.0
2016-11-05,BTC,703.53,703.42,53752300.0
2016-11-06,BTC,703.81,711.52,59902200.0
2016-11-07,BTC,710.74,703.13,65047100.0
2016-11-08,BTC,703.09,709.85,79660800.0
2016-11-09,BTC,709.83,723.27,132429000.0
2016-11-10,BTC,722.84,715.53,68807800.0
2016-11-11,BTC,715.55,716.41,63119700.0
2016-11-12,BTC,716.75,705.05,64622500.0
2016-11-13,BTC,705.2,702.03,80318096.0
2016-11-14,BTC,702.0,705.02,62993000.0
2016-11-15,BTC,705.79,711.62,72038496.0
2016-11-16,BTC,711.17,744.2,141294000.0
2016-11-17,BTC,744.88,740.98,108579000.0
2016-11-18,BTC,740.71,751.59,87363104.0
2016-11-19,BTC,751.83,751.62,110608000.0
2016-11-20,BTC,751.88,731.03,154116000.0
2016-11-21,BTC,731.27,739.25,60802400.0
2016-11-22,BTC,739.64,751.35,129906000.0
2016-11-23,BTC,751.74,744.59,76543800.0
2016-11-24,BTC,744.62,740.29,85919296.0
2016-11-25,BTC,740.44,741.65,67807600.0
2016-11-26,BTC,741.51,735.38,54962700.0
2016-11-27,BTC,735.44,732.03,52601800.0
2016-11-28,BTC,732.48,735.81,61888600.0
2016-11-29,BTC,736.33,735.6,68511104.0
2016-11-30,BTC,736.28,745.69,84070800.0
2016-12-01,BTC,746.05,756.77,80461904.0
2016-12-02,BTC,757.54,777.94,127605000.0
2016-12-03,BTC,778.25,771.16,69547296.0
2016-12-04,BTC,771.64,773.87,60557900.0
2016-12-05,BTC,773.39,758.7,106363000.0
2016-12-06,BTC,758.72,764.22,116218000.0
2016-12-07,BTC,764.21,768.13,96426096.0
2016-12-08,BTC,768.08,770.81,80111904.0
2016-12-09,BTC,769.94,772.79,68705296.0
2016-12-10,BTC,773.02,774.65,53843100.0
2016-12-11,BTC,774.75,769.73,57313400.0
2016-12-12,BTC,770.04,780.09,76571000.0
2016-12-13,BTC,780.65,780.56,81645600.0
2016-12-14,BTC,780.01,781.48,75979000.0
2016-12-15,BTC,780.07,778.09,81580096.0
2016-12-16,BTC,778.96,784.91,83608200.0
2016-12-17,BTC,785.17,790.83,78989800.0
2016-12-18,BTC,791.01,790.53,60524400.0
2016-12-19,BTC,790.69,792.71,74886400.0
2016-12-20,BTC,792.25,800.88,99629296.0
2016-12-21,BTC,800.64,834.28,155576000.0
2016-12-22,BTC,834.18,864.54,200027008.0
2016-12-23,BTC,864.89,921.98,275564000.0
2016-12-24,BTC,922.18,898.82,137727008.0
2016-12-25,BTC,899.65,896.18,143664992.0
2016-12-26,BTC,896.91,907.61,123771000.0
2016-12-27,BTC,908.35,933.2,167308000.0
2016-12-28,BTC,934.83,975.92,236630000.0
2016-12-29,BTC,975.12,973.5,199320000.0
2016-12-30,BTC,972.53,961.24,187474000.0
2016-12-31,BTC,960.63,963.74,99135104.0
2017-01-01,BTC,963.66,998.33,147775008.0
2017-01-02,BTC,998.62,1021.75,222184992.0
2017-01-03,BTC,1021.6,1043.84,185168000.0
2017-01-04,BTC,1044.4,1154.73,344945984.0
2017-01-05,BTC,1156.73,1013.38,510199008.0
2017-01-06,BTC,1014.24,902.2,351876000.0
2017-01-07,BTC,903.49,908.59,279550016.0
2017-01-08,BTC,908.17,911.2,158715008.0
2017-01-09,BTC,913.24,902.83,141876992.0
2017-01-10,BTC,902.44,907.68,115808000.0
2017-01-11,BTC,908.11,777.76,310928992.0
2017-01-12,BTC,775.18,804.83,222326000.0
2017-01-13,BTC,803.74,823.98,168968000.0
2017-01-14,BTC,825.14,818.41,93063296.0
2017-01-15,BTC,818.14,821.8,71013600.0
2017-01-16,BTC,821.78,831.53,82755200.0
2017-01-17,BTC,830.95,907.94,155095008.0
2017-01-18,BTC,909.37,886.62,225676992.0
2017-01-19,BTC,888.34,899.07,105625000.0
2017-01-20,BTC,898.17,895.03,86728400.0
2017-01-21,BTC,895.55,921.79,111158000.0
2017-01-22,BTC,922.21,924.67,116573000.0
2017-01-23,BTC,925.5,921.01,73588600.0
2017-01-24,BTC,910.68,892.69,111349000.0
2017-01-25,BTC,891.92,901.54,120831000.0
2017-01-26,BTC,902.4,917.59,131958000.0
2017-01-27,BTC,918.36,919.75,125594000.0
2017-01-28,BTC,919.81,921.59,68979600.0
2017-01-29,BTC,922.07,919.5,60851700.0
2017-01-30,BTC,920.15,920.38,78227296.0
2017-01-31,BTC,920.96,970.4,164582000.0
2017-02-01,BTC,970.94,989.02,150110000.0
2017-02-02,BTC,990.0,1011.8,145820992.0
2017-02-03,BTC,1011.46,1029.91,201278000.0
2017-02-04,BTC,1031.33,1042.9,155064000.0
2017-02-05,BTC,1043.52,1027.34,114208000.0
2017-02-06,BTC,1028.4,1038.15,111762000.0
2017-02-07,BTC,1040.14,1061.35,146007008.0
2017-02-08,BTC,1062.32,1063.07,201855008.0
2017-02-09,BTC,1064.7,994.38,407220000.0
2017-02-10,BTC,995.63,988.67,190452000.0
2017-02-11,BTC,988.9,1004.45,102261000.0
2017-02-12,BTC,1003.52,999.18,67530000.0
2017-02-13,BTC,998.89,990.64,100607000.0
2017-02-14,BTC,991.73,1004.55,137946000.0
2017-02-15,BTC,1006.21,1007.48,89759400.0
2017-02-16,BTC,1007.65,1027.44,122277000.0
2017-02-17,BTC,1026.12,1046.21,136474000.0
2017-02-18,BTC,1049.21,1054.42,99073504.0
2017-02-19,BTC,1054.76,1047.87,77423296.0
2017-02-20,BTC,1048.69,1079.98,109478000.0
2017-02-21,BTC,1079.28,1115.3,186868992.0
2017-02-22,BTC,1114.8,1117.44,136100000.0
2017-02-23,BTC,1117.27,1166.72,189454000.0
2017-02-24,BTC,1172.71,1173.68,330759008.0
2017-02-25,BTC,1170.41,1143.84,139960992.0
2017-02-26,BTC,1144.27,1165.2,116486000.0
2017-02-27,BTC,1163.78,1179.97,131570000.0
2017-02-28,BTC,1180.72,1179.97,184956000.0
2017-03-01,BTC,1180.04,1222.5,229056992.0
2017-03-02,BTC,1224.68,1251.01,368275008.0
2017-03-03,BTC,1250.71,1274.99,315739008.0
2017-03-04,BTC,1277.43,1255.15,183270000.0
2017-03-05,BTC,1254.29,1267.12,134127000.0
2017-03-06,BTC,1267.47,1272.83,153656992.0
2017-03-07,BTC,1273.21,1223.54,291256000.0
2017-03-08,BTC,1223.23,1150.0,332603008.0
2017-03-09,BTC,1150.35,1188.49,212283008.0
2017-03-10,BTC,1189.36,1116.72,563795968.0
2017-03-11,BTC,1116.32,1175.83,283320000.0
2017-03-12,BTC,1176.62,1221.38,227176000.0
2017-03-13,BTC,1221.78,1231.92,380276992.0
2017-03-14,BTC,1232.16,1240.0,245306000.0
2017-03-15,BTC,1240.16,1249.61,297804992.0
2017-03-16,BTC,1251.33,1187.81,638568000.0
2017-03-17,BTC,1180.16,1100.23,706598976.0
2017-03-18,BTC,1099.69,973.82,621302016.0
2017-03-19,BTC,976.73,1036.74,406648000.0
2017-03-20,BTC,1037.24,1054.23,286529984.0
2017-03-21,BTC,1055.36,1120.54,337391008.0
2017-03-22,BTC,1120.65,1049.14,380840992.0
2017-03-23,BTC,1050.05,1038.59,248540000.0
2017-03-24,BTC,1038.45,937.52,491038016.0
2017-03-25,BTC,936.54,972.78,435803008.0
2017-03-26,BTC,974.02,966.72,303668000.0
2017-03-27,BTC,972.05,1045.77,372535008.0
2017-03-28,BTC,1044.58,1047.15,326332000.0
2017-03-29,BTC,1046.08,1039.97,298457984.0
2017-03-30,BTC,1042.21,1026.43,352968992.0
2017-03-31,BTC,1026.64,1071.79,447287008.0
2017-04-01,BTC,1071.71,1080.5,289633984.0
2017-04-02,BTC,1080.61,1102.17,514187008.0
2017-04-03,BTC,1102.95,1143.81,580444032.0
2017-04-04,BTC,1145.52,1133.25,436310016.0
2017-04-05,BTC,1134.14,1124.78,414784000.0
2017-04-06,BTC,1125.81,1182.68,511222016.0
2017-04-07,BTC,1178.94,1176.9,317022016.0
2017-04-08,BTC,1172.65,1175.95,209312000.0
2017-04-09,BTC,1176.57,1187.87,242343008.0
2017-04-10,BTC,1187.3,1187.13,215883008.0
2017-04-11,BTC,1187.46,1205.01,216182000.0
2017-04-12,BTC,1204.81,1200.37,288702016.0
2017-04-13,BTC,1201.02,1169.28,351968992.0
2017-04-14,BTC,1170.33,1167.54,254827008.0
2017-04-15,BTC,1167.3,1172.52,203559008.0
2017-04-16,BTC,1172.61,1182.94,183231008.0
2017-04-17,BTC,1183.25,1193.91,253206000.0
2017-04-18,BTC,1193.77,1211.67,270524000.0
2017-04-19,BTC,1212.13,1210.29,288060992.0
2017-04-20,BTC,1211.08,1229.08,315108000.0
2017-04-21,BTC,1229.42,1222.05,272167008.0
2017-04-22,BTC,1222.71,1231.71,249320000.0
2017-04-23,BTC,1231.92,1207.21,258951008.0
2017-04-24,BTC,1209.63,1250.15,235806000.0
2017-04-25,BTC,1250.45,1265.49,242556000.0
2017-04-26,BTC,1265.99,1281.08,329631008.0
2017-04-27,BTC,1281.88,1317.73,449196992.0
2017-04-28,BTC,1317.74,1316.48,527488992.0
2017-04-29,BTC,1317.84,1321.79,422705984.0
2017-04-30,BTC,1321.87,1347.89,413115008.0
2017-05-01,BTC,1348.3,1421.6,713624000.0
2017-05-02,BTC,1421.03,1452.82,477337984.0
2017-05-03,BTC,1453.78,1490.09,583795968.0
2017-05-04,BTC,1490.72,1537.67,933548992.0
2017-05-05,BTC,1540.87,1555.45,946035968.0
2017-05-06,BTC,1556.81,1578.8,582529984.0
2017-05-07,BTC,1579.47,1596.71,1080029952.0
2017-05-08,BTC,1596.92,1723.35,1340320000.0
2017-05-09,BTC,1723.89,1755.36,1167920000.0
2017-05-10,BTC,1756.52,1787.13,915723008.0
2017-05-11,BTC,1780.37,1848.57,799489984.0
2017-05-12,BTC,1845.76,1724.24,740984000.0
2017-05-13,BTC,1723.12,1804.91,579635008.0
2017-05-14,BTC,1800.86,1808.91,437196000.0
2017-05-15,BTC,1808.44,1738.43,731529024.0
2017-05-16,BTC,1741.7,1734.45,959044992.0
2017-05-17,BTC,1726.73,1839.09,1064729984.0
2017-05-18,BTC,1818.7,1888.65,894321024.0
2017-05-19,BTC,1897.37,1987.71,1157289984.0
2017-05-20,BTC,1984.24,2084.73,961336000.0
2017-05-21,BTC,2067.03,2041.2,1147859968.0
2017-05-22,BTC,2043.19,2173.4,1942220032.0
2017-05-23,BTC,2191.56,2320.42,1378749952.0
2017-05-24,BTC,2321.37,2443.64,1725379968.0
2017-05-25,BTC,2446.24,2304.98,2406700032.0
2017-05-26,BTC,2320.89,2202.42,1763480064.0
2017-05-27,BTC,2196.27,2038.87,1700480000.0
2017-05-28,BTC,2054.08,2155.8,1147139968.0
2017-05-29,BTC,2159.43,2255.61,994625024.0
2017-05-30,BTC,2255.36,2175.47,1443970048.0
2017-05-31,BTC,2187.19,2286.41,1544829952.0
2017-06-01,BTC,2288.33,2407.88,1653180032.0
2017-06-02,BTC,2404.03,2488.55,1317030016.0
2017-06-03,BTC,2493.72,2515.35,1514950016.0
2017-06-04,BTC,2547.79,2511.81,1355120000.0
2017-06-05,BTC,2512.4,2686.81,1369309952.0
2017-06-06,BTC,2690.84,2863.2,2089609984.0
2017-06-07,BTC,2869.38,2732.16,1517709952.0
2017-06-08,BTC,2720.49,2805.62,1281170048.0
2017-06-09,BTC,2807.44,2823.81,1348950016.0
2017-06-10,BTC,2828.14,2947.71,2018889984.0
2017-06-11,BTC,2942.41,2958.11,1752400000.0
2017-06-12,BTC,2953.22,2659.63,2569530112.0
2017-06-13,BTC,2680.91,2717.02,1781200000.0
2017-06-14,BTC,2716.88,2506.37,1696560000.0
2017-06-15,BTC,2499.58,2464.58,2026259968.0
2017-06-16,BTC,2469.57,2518.56,1195190016.0
2017-06-17,BTC,2514.01,2655.88,1534509952.0
2017-06-18,BTC,2655.35,2548.29,1178659968.0
2017-06-19,BTC,2549.03,2589.6,1446840064.0
2017-06-20,BTC,2591.26,2721.79,1854189952.0
2017-06-21,BTC,2709.43,2689.1,1626579968.0
2017-06-22,BTC,2691.03,2705.41,1097939968.0
2017-06-23,BTC,2707.34,2744.91,961318976.0
2017-06-24,BTC,2738.52,2608.72,982750016.0
2017-06-25,BTC,2607.25,2589.41,1161100032.0
2017-06-26,BTC,2590.57,2478.45,1663280000.0
2017-06-27,BTC,2478.45,2552.45,1489789952.0
2017-06-28,BTC,2553.03,2574.79,1183869952.0
2017-06-29,BTC,2567.56,2539.32,949979008.0
2017-06-30,BTC,2539.24,2480.84,860273024.0
2017-07-01,BTC,2492.6,2434.55,779913984.0
2017-07-02,BTC,2436.4,2506.47,803747008.0
2017-07-03,BTC,2498.56,2564.06,964112000.0
2017-07-04,BTC,2561.0,2601.64,985516032.0
2017-07-05,BTC,2602.87,2601.99,941566016.0
2017-07-06,BTC,2608.1,2608.56,761956992.0
2017-07-07,BTC,2608.59,2518.66,917411968.0
2017-07-08,BTC,2520.27,2571.34,733329984.0
2017-07-09,BTC,2572.61,2518.44,527856000.0
2017-07-10,BTC,2525.25,2372.56,1111200000.0
2017-07-11,BTC,2385.89,2337.79,1329760000.0
2017-07-12,BTC,2332.77,2398.84,1117410048.0
2017-07-13,BTC,2402.7,2357.9,835769984.0
2017-07-14,BTC,2360.59,2233.34,882502976.0
2017-07-15,BTC,2230.12,1998.86,993608000.0
2017-07-16,BTC,1991.98,1929.82,1182870016.0
2017-07-17,BTC,1932.62,2228.41,1201760000.0
2017-07-18,BTC,2233.52,2318.88,1512450048.0
2017-07-19,BTC,2323.08,2273.43,1245100032.0
2017-07-20,BTC,2269.89,2817.6,2249260032.0
2017-07-21,BTC,2838.41,2667.76,1489449984.0
2017-07-22,BTC,2668.63,2810.12,1177129984.0
2017-07-23,BTC,2808.1,2730.4,1072840000.0
2017-07-24,BTC,2732.7,2754.86,866473984.0
2017-07-25,BTC,2757.5,2576.48,1460089984.0
2017-07-26,BTC,2577.77,2529.45,937404032.0
2017-07-27,BTC,2538.71,2671.78,789104000.0
2017-07-28,BTC,2679.73,2809.01,1380099968.0
2017-07-29,BTC,2807.02,2726.45,803745984.0
2017-07-30,BTC,2724.39,2757.18,705942976.0
2017-07-31,BTC,2763.24,2875.34,860574976.0
2017-08-01,BTC,2871.3,2718.26,1324669952.0
2017-08-02,BTC,2727.13,2710.67,1094950016.0
2017-08-03,BTC,2709.56,2804.73,804796992.0
2017-08-04,BTC,2806.93,2895.89,1002120000.0
2017-08-05,BTC,2897.63,3252.91,1945699968.0
2017-08-06,BTC,3257.61,3213.94,1105030016.0
2017-08-07,BTC,3212.78,3378.94,1482279936.0
2017-08-08,BTC,3370.22,3419.94,1752760064.0
2017-08-09,BTC,3420.4,3342.47,1468960000.0
2017-08-10,BTC,3341.84,3381.28,1515110016.0
2017-08-11,BTC,3373.82,3650.62,2021190016.0
2017-08-12,BTC,3650.63,3884.71,2219589888.0
2017-08-13,BTC,3880.04,4073.26,3159089920.0
2017-08-14,BTC,4066.1,4325.13,2463089920.0
2017-08-15,BTC,4326.99,4181.93,3258050048.0
2017-08-16,BTC,4200.34,4376.63,2272039936.0
2017-08-17,BTC,4384.44,4331.69,2553359872.0
2017-08-18,BTC,4324.34,4160.62,2941710080.0
2017-08-19,BTC,4137.75,4193.7,2975820032.0
2017-08-20,BTC,4189.31,4087.66,2109769984.0
2017-08-21,BTC,4090.48,4001.74,2800890112.0
2017-08-22,BTC,3998.35,4100.52,3764239872.0
2017-08-23,BTC,4089.01,4151.52,2369819904.0
2017-08-24,BTC,4137.6,4334.68,2037750016.0
2017-08-25,BTC,4332.82,4371.6,1727970048.0
2017-08-26,BTC,4372.06,4352.4,1511609984.0
2017-08-27,BTC,4345.1,4382.88,1537459968.0
2017-08-28,BTC,4384.45,4382.66,1959330048.0
2017-08-29,BTC,4389.21,4579.02,2486080000.0
2017-08-30,BTC,4570.36,4565.3,1937849984.0
2017-08-31,BTC,4555.59,4703.39,1944930048.0
2017-09-01,BTC,4701.76,4892.01,2599079936.0
2017-09-02,BTC,4901.42,4578.77,2722139904.0
2017-09-03,BTC,4585.27,4582.96,1933190016.0
2017-09-04,BTC,4591.63,4236.31,2987330048.0
2017-09-05,BTC,4228.29,4376.53,2697969920.0
2017-09-06,BTC,4376.59,4597.12,2172100096.0
2017-09-07,BTC,4589.14,4599.88,1844620032.0
2017-09-08,BTC,4605.16,4228.75,2700890112.0
2017-09-09,BTC,4229.81,4226.06,1386230016.0
2017-09-10,BTC,4229.34,4122.94,1679090048.0
2017-09-11,BTC,4122.47,4161.27,1557330048.0
2017-09-12,BTC,4168.88,4130.81,1864530048.0
2017-09-13,BTC,4131.98,3882.59,2219409920.0
2017-09-14,BTC,3875.37,3154.95,2716310016.0
2017-09-15,BTC,3166.3,3637.52,4148069888.0
